City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
349,Bima,58,ID,2021-07-20 23:05:42,92,-8.4667,118.7167,73.22,4.14
350,Nioro,100,GM,2021-07-20 23:05:42,84,13.35,-15.75,80.96,8.52
351,Vestmannaeyjar,73,IS,2021-07-20 23:03:11,91,63.4427,-20.2734,52.83,11.99
352,Dhidhdhoo,97,MV,2021-07-20 23:05:43,76,6.8833,73.1,82.65,15.08
353,Zemio,44,CF,2021-07-20 23:05:43,95,5.0314,25.1361,67.73,2.17
354,Chengde,77,CN,2021-07-20 23:05:44,93,40.9725,117.9361,73.04,2.68
355,Campos Altos,73,BR,2021-07-20 23:05:44,17,-19.6961,-46.1714,54.01,1.01
356,Dunmore East,34,IE,2021-07-20 23:05:45,65,52.1514,-6.9861,65.68,3.94
357,Olafsvik,97,IS,2021-07-20 23:05:45,95,64.8945,-23.7142,52.0,16.02
358,Russell,100,US,2021-07-20 23:01:53,87,32.3502,-85.1999,76.78,4.03
359,Harper,30,LR,2021-07-20 23:05:45,72,4.375,-7.7169,76.75,8.25
360,Shirokiy,59,RU,2021-07-20 23:05:46,85,49.758,129.523,76.06,6.51
361,Amapa,83,BR,2021-07-20 23:05:46,95,1.0,-52.0,72.64,3.27
362,Sicuani,25,PE,2021-07-20 23:05:47,49,-14.2694,-71.2261,50.81,4.85
363,Demyanovo,76,RU,2021-07-20 23:05:47,71,60.3511,47.0842,58.06,4.29
364,Yinchuan,10,CN,2021-07-20 23:05:47,64,38.4681,106.2731,73.36,6.26
365,Nikolayevsk-Na-Amure,100,RU,2021-07-20 23:05:48,56,53.1406,140.73,75.4,3.4
366,Hasaki,82,JP,2021-07-20 23:05:48,75,35.7333,140.8333,81.28,6.26
367,Kuah,98,MY,2021-07-20 23:05:48,66,6.3265,99.8432,84.45,3.44
368,Cairns,92,AU,2021-07-20 23:05:49,67,-16.9167,145.7667,77.07,11.5
369,Nuuk,40,GL,2021-07-20 23:05:49,62,64.1835,-51.7216,52.41,0.0
370,Anadyr,75,RU,2021-07-20 23:05:50,76,64.75,177.4833,50.5,4.47
371,Chongoyape,1,PE,2021-07-20 23:05:50,63,-6.6406,-79.3892,65.37,5.88
372,Guiyang,92,CN,2021-07-20 23:04:20,92,26.5833,106.7167,68.79,1.43
373,Tiznit,0,MA,2021-07-20 23:05:51,54,29.5833,-9.5,73.54,2.71
374,Vasilsursk,4,RU,2021-07-20 23:05:51,95,56.1275,46.0072,59.09,5.35
375,San Francisco,20,US,2021-07-20 23:02:07,74,37.7749,-122.4194,95.04,4.0
376,Caravelas,100,BR,2021-07-20 23:05:52,68,-17.7125,-39.2481,71.29,11.27
377,Lavrentiya,100,RU,2021-07-20 23:05:52,90,65.5833,-171.0,44.28,8.03
378,Broome,1,US,2021-07-20 23:05:53,76,42.2506,-75.833,81.18,8.05
379,Eenhana,0,NA,2021-07-20 23:05:53,30,-17.4667,16.3333,56.3,6.64
380,Deep River,79,CA,2021-07-20 23:02:41,62,46.1001,-77.4995,62.94,7.43
381,Safaga,7,EG,2021-07-20 23:05:54,32,26.7292,33.9365,91.89,19.53
382,Ithaki,0,GR,2021-07-20 23:05:54,77,38.3642,20.7185,76.62,10.33
383,Tulsa,75,US,2021-07-20 23:02:23,54,36.1001,-95.9003,85.66,1.99
384,Laramie,75,US,2021-07-20 23:05:55,28,41.3114,-105.5911,84.13,20.71
385,Lichtenburg,1,ZA,2021-07-20 23:05:55,44,-26.152,26.1597,41.79,7.47
386,Boende,89,CD,2021-07-20 23:05:55,57,-0.2167,20.8667,76.24,2.42
387,Caraballeda,75,VE,2021-07-20 23:05:56,78,10.6112,-66.8522,82.47,2.3
388,Hazebrouck,0,FR,2021-07-20 23:05:56,76,50.7237,2.5373,68.22,5.28
389,Walvis Bay,0,NA,2021-07-20 23:05:57,85,-22.9575,14.5053,55.09,17.36
390,Vao,37,NC,2021-07-20 23:05:57,82,-22.6667,167.4833,69.84,10.27
391,Buin,98,CL,2021-07-20 23:05:57,23,-33.7333,-70.75,69.06,4.45
392,Noumea,94,NC,2021-07-20 23:04:32,99,-22.2763,166.4572,73.0,8.46
393,Miyazu,18,JP,2021-07-20 23:05:58,67,35.5333,135.1833,80.46,3.67
394,Pailon,99,BO,2021-07-20 23:05:58,27,-17.65,-62.75,64.4,4.25
395,Lumsden,100,CA,2021-07-20 23:05:59,53,50.6501,-104.8678,73.0,13.53
396,Iquitos,40,PE,2021-07-20 23:05:59,78,-3.7481,-73.2472,78.84,3.44
397,Chandia,100,IN,2021-07-20 23:06:00,90,23.65,80.7,76.33,8.75
398,Portland,1,US,2021-07-20 23:03:06,46,45.5234,-122.6762,84.43,1.99
399,Antropovo,22,RU,2021-07-20 23:06:00,76,58.3988,43.0066,53.98,4.23
400,Pinerovka,40,RU,2021-07-20 23:06:01,81,51.562,43.0689,67.93,4.27
401,Ambrolauri,0,GE,2021-07-20 23:06:01,56,42.5211,43.1622,74.1,5.21
402,Kahului,40,US,2021-07-20 23:06:01,65,20.8947,-156.47,86.02,24.16
403,Ternate,63,ID,2021-07-20 23:06:02,77,0.8,127.4,80.8,2.98
404,Ponta Do Sol,1,PT,2021-07-20 23:06:02,81,32.6667,-17.1,73.0,3.62
405,Coxim,97,BR,2021-07-20 23:06:03,10,-18.5067,-54.76,70.38,4.7
406,Da Nang,20,VN,2021-07-20 23:01:54,69,16.0678,108.2208,82.45,3.44
407,Fare,13,PF,2021-07-20 23:06:03,77,-16.7,-151.0167,78.37,22.7
408,Ixtapa,20,MX,2021-07-20 23:06:04,62,20.7,-105.2,89.22,9.22
409,Gorontalo,93,ID,2021-07-20 23:06:04,87,0.5412,123.0595,77.07,1.57
410,Moree,86,AU,2021-07-20 23:06:05,68,-29.4667,149.85,44.53,16.08
411,Ndola,0,ZM,2021-07-20 23:06:05,68,-12.9587,28.6366,43.74,3.0
412,Miri,100,MY,2021-07-20 23:01:55,88,4.4148,114.0089,76.44,4.47
413,Rudnyy,14,KZ,2021-07-20 23:06:06,67,52.9594,63.1206,64.62,6.42
414,Sisimiut,96,GL,2021-07-20 23:06:06,80,66.9395,-53.6735,45.86,7.23
415,Le Port,9,RE,2021-07-20 23:06:07,74,-20.9373,55.2919,71.6,7.34
416,Vallenar,1,CL,2021-07-20 23:06:07,32,-28.5708,-70.7581,66.99,2.39
417,Dwarka,97,IN,2021-07-20 23:06:08,84,22.2394,68.9678,82.87,27.02
418,Ankpa,99,NG,2021-07-20 23:06:08,95,7.3706,7.6253,71.67,8.34
419,Hambantota,100,LK,2021-07-20 23:04:03,79,6.1241,81.1185,80.29,20.36
420,Charlestown,99,AU,2021-07-20 23:02:32,54,-32.95,151.6667,53.94,14.0
421,Suluq,0,LY,2021-07-20 23:06:09,69,31.6682,20.2521,78.39,9.01
422,Bastia,0,FR,2021-07-20 23:01:31,77,42.6667,9.3333,76.3,3.44
423,Goderich,25,CA,2021-07-20 23:06:10,88,43.7501,-81.7165,68.92,19.04
424,La Ronge,18,CA,2021-07-20 23:06:10,39,55.1001,-105.2842,74.19,6.67
425,Loyga,67,RU,2021-07-20 23:06:11,79,61.0784,44.6075,54.27,5.59
426,Krasnoselkup,1,RU,2021-07-20 23:06:11,66,65.7,82.4667,54.61,5.64
427,Fukue,100,JP,2021-07-20 23:06:12,72,32.6881,128.8419,79.95,10.38
428,Seara,30,PT,2021-07-20 23:06:12,80,41.1818,-7.8003,64.96,2.86
429,Kamaishi,62,JP,2021-07-20 23:06:12,77,39.2667,141.8833,77.95,3.91
430,Saravan,1,AM,2021-07-20 23:06:13,55,39.7196,45.6483,77.65,7.81
431,Barentu,100,ER,2021-07-20 23:06:13,87,15.1139,37.5928,68.88,3.22
432,Iquique,81,CL,2021-07-20 23:06:14,78,-20.2208,-70.1431,59.04,3.04
433,Porangatu,8,BR,2021-07-20 23:06:14,28,-13.4408,-49.1486,79.29,2.55
434,Kudahuvadhoo,53,MV,2021-07-20 23:06:14,75,2.6708,72.8944,81.9,10.83
435,Eslov,85,SE,2021-07-20 23:06:15,78,55.8393,13.3039,63.63,7.99
436,Pampa,1,US,2021-07-20 23:06:15,42,35.5362,-100.9599,87.57,11.5
437,Nurota,29,UZ,2021-07-20 23:06:15,24,40.5614,65.6886,73.49,7.45
438,Jamundi,8,CO,2021-07-20 23:06:16,68,3.2607,-76.535,77.76,3.29
439,Clarksdale,1,US,2021-07-20 23:06:16,78,34.2001,-90.5709,80.58,5.75
440,Saint George,1,US,2021-07-20 23:04:14,28,37.1041,-113.5841,100.63,5.99
441,Standish,47,US,2021-07-20 23:06:17,81,43.9831,-83.9589,76.05,15.55
442,Dongying,100,CN,2021-07-20 23:06:17,83,37.4564,118.4856,78.87,9.82
443,Diapaga,24,BF,2021-07-20 23:06:17,68,12.0708,1.7889,79.34,8.03
444,Constantine,0,DZ,2021-07-20 23:06:18,56,36.365,6.6147,71.96,1.43
445,Oliver,2,CA,2021-07-20 23:06:18,12,49.1831,-119.5524,92.95,7.58
446,Dingle,88,PH,2021-07-20 23:06:19,87,10.9995,122.6711,78.91,11.54
447,Vorukh,91,TJ,2021-07-20 23:06:19,51,39.8494,70.5838,67.32,4.07
448,Gizo,78,SB,2021-07-20 23:06:19,72,-8.103,156.8419,83.5,13.06
449,Nome,90,US,2021-07-20 23:06:20,87,64.5011,-165.4064,51.17,12.66
450,Boyolangu,68,ID,2021-07-20 23:06:20,93,-8.1181,111.8935,73.49,3.33
451,Salalah,75,OM,2021-07-20 23:06:20,89,17.0151,54.0924,78.89,6.91
452,Sorland,100,NO,2021-07-20 23:06:21,77,67.667,12.6934,49.8,22.12
453,Lasa,1,IT,2021-07-20 23:06:21,76,46.6166,10.7002,64.02,3.44
454,Miyako,66,JP,2021-07-20 23:06:22,76,39.6367,141.9525,78.51,4.36
455,Granja,42,BR,2021-07-20 23:04:23,78,-3.1203,-40.8261,78.48,7.27
456,Atherton,0,GB,2021-07-20 23:06:22,84,53.5237,-2.4935,68.29,3.2
457,Nizip,0,TR,2021-07-20 23:06:23,51,37.0097,37.7942,77.13,8.95
458,Katsuura,77,JP,2021-07-20 23:05:32,73,35.1333,140.3,84.31,2.98
459,Kozlovka,25,RU,2021-07-20 23:06:23,96,55.8428,48.2492,68.52,6.06
460,Araouane,81,ML,2021-07-20 23:06:23,24,18.9048,-3.5265,96.75,12.64
461,Minsk,92,BY,2021-07-20 23:05:32,75,53.9,27.5667,58.75,6.62
462,Kenora,95,CA,2021-07-20 23:06:24,33,49.8167,-94.4337,79.59,2.71
463,Pietarsaari,17,FI,2021-07-20 23:06:25,44,63.65,22.6833,57.88,8.99
464,Shingu,39,JP,2021-07-20 23:06:25,75,33.7333,135.9833,81.59,7.85
465,Grindavik,90,IS,2021-07-20 23:06:25,100,63.8424,-22.4338,50.56,14.97
466,Lima,90,PE,2021-07-20 23:06:26,77,-12.0432,-77.0282,62.85,9.22
467,Hukuntsi,4,BW,2021-07-20 23:06:26,33,-24.0,21.75,49.8,6.22
468,Rio Grande,0,BR,2021-07-20 23:06:27,71,-32.035,-52.0986,50.88,8.3
469,Viraganur,68,IN,2021-07-20 23:06:27,75,11.4833,78.7333,77.36,8.12
470,Benidorm,3,ES,2021-07-20 23:06:27,75,38.5382,-0.131,78.26,6.4
471,Karuzi,84,BI,2021-07-20 23:06:28,52,-3.125,30.1333,65.28,3.02
472,Khani,0,GE,2021-07-20 23:06:28,58,41.9563,42.9566,72.97,3.11
473,Algiers,0,DZ,2021-07-20 23:04:40,88,36.7525,3.042,71.42,2.3
474,Salinas,1,US,2021-07-20 23:06:29,64,36.6777,-121.6555,94.01,10.36
475,Turukhansk,7,RU,2021-07-20 23:06:29,72,65.8167,87.9833,54.19,2.39
476,Awbari,0,LY,2021-07-20 23:06:30,19,26.5921,12.7805,86.56,8.97
477,Zhangye,100,CN,2021-07-20 23:06:30,49,38.9342,100.4517,70.11,9.91
478,Sur,72,OM,2021-07-20 23:06:30,62,22.5667,59.5289,90.07,8.46
479,Camacha,40,PT,2021-07-20 23:06:31,83,33.0833,-16.3333,69.53,11.5
480,Shieli,0,KZ,2021-07-20 23:06:31,35,44.1667,66.75,76.33,8.99
481,Svetlogorsk,99,BY,2021-07-20 23:06:32,72,52.6333,29.7333,64.49,7.74
482,Lere,94,NG,2021-07-20 23:06:32,92,10.387,8.5726,70.81,3.31
483,Chapais,81,CA,2021-07-20 23:06:32,39,49.7834,-74.8492,67.86,7.83
484,Venado Tuerto,1,AR,2021-07-20 23:06:33,52,-33.7456,-61.9688,52.9,8.86
485,Durango,94,MX,2021-07-20 23:04:35,39,24.8333,-104.8333,77.25,11.34
486,Pietersburg,0,ZA,2021-07-20 23:06:33,45,-23.9045,29.4688,47.62,6.2
487,Yining,100,CN,2021-07-20 23:06:34,92,29.0361,114.5636,78.12,1.54
488,Ilulissat,66,GL,2021-07-20 23:06:34,50,69.2167,-51.1,51.82,11.5
489,Tshela,6,CD,2021-07-20 23:06:34,98,-4.9833,12.9333,65.43,1.19
490,Corowa,7,AU,2021-07-20 23:06:35,96,-36.0333,146.3833,43.29,9.6
491,Raudeberg,10,NO,2021-07-20 23:06:35,74,61.9875,5.1352,52.2,12.68
492,Lufilufi,89,WS,2021-07-20 23:06:36,74,-13.8745,-171.5986,85.78,21.7
493,Bubaque,100,GW,2021-07-20 23:06:36,80,11.2833,-15.8333,81.91,12.26
494,Tautira,31,PF,2021-07-20 23:06:37,80,-17.7333,-149.15,84.22,22.32
495,Kloulklubed,65,PW,2021-07-20 23:06:37,73,7.0419,134.2556,84.7,9.26
496,Maldonado,9,UY,2021-07-20 23:02:06,73,-34.6667,-54.9167,54.23,11.95
497,Borger,1,NL,2021-07-20 23:06:38,89,52.9233,6.7931,59.81,1.95
498,Tabriz,0,IR,2021-07-20 23:04:18,20,38.08,46.2919,83.66,20.71
499,Nantucket,1,US,2021-07-20 23:04:14,91,41.2835,-70.0995,80.96,6.91
500,Vysotsk,20,RU,2021-07-20 23:06:39,86,60.6288,28.5705,58.32,7.16
501,Marzuq,71,YE,2021-07-20 23:06:39,66,14.4,46.4667,76.35,2.39
502,Lewistown,1,US,2021-07-20 23:06:39,61,40.5992,-77.5714,85.89,4.61
503,Surdulica,41,RS,2021-07-20 23:06:40,97,42.6906,22.1708,64.58,1.41
504,Xining,88,CN,2021-07-20 23:06:40,71,36.6167,101.7667,60.03,2.8
505,San Pedro De Ycuamandiyu,98,PY,2021-07-20 23:06:41,41,-24.0917,-57.0764,58.62,3.24
506,Hornepayne,8,CA,2021-07-20 23:06:41,37,49.2138,-84.7705,70.2,7.54
507,Dutse,30,NG,2021-07-20 23:06:41,73,11.7594,9.3392,77.74,9.35
508,Petropavlovka,100,RU,2021-07-20 23:06:42,97,50.6114,105.3196,59.7,3.22
509,Zonalnaya Stantsiya,52,RU,2021-07-20 23:06:42,100,56.4269,85.0221,52.25,2.24
510,Itaqui,59,BR,2021-07-20 23:06:42,69,-29.1253,-56.5531,48.06,3.33
511,Kieta,90,PG,2021-07-20 23:06:43,70,-6.2167,155.6333,83.21,2.37
512,Karratha,36,AU,2021-07-20 23:06:43,79,-20.7377,116.8463,68.11,7.72
513,Sale,75,MA,2021-07-20 23:06:43,88,34.0389,-6.8166,68.76,0.0
514,Port-Cartier,26,CA,2021-07-20 23:06:44,73,50.0334,-66.8654,64.92,5.01
515,Kwinana,96,AU,2021-07-20 23:06:44,90,-32.25,115.7667,55.81,17.85
516,Sheridan,1,US,2021-07-20 23:06:45,35,44.8333,-106.9173,89.02,1.01
517,Alakurtti,51,RU,2021-07-20 23:06:45,92,66.9672,30.3491,37.63,6.22
518,San Jose,20,US,2021-07-20 23:04:46,46,37.3394,-121.895,93.9,10.36
519,Hualmay,20,PE,2021-07-20 23:06:46,76,-11.0964,-77.6139,64.87,7.54
520,Paragominas,42,BR,2021-07-20 23:03:14,86,-2.9667,-47.4833,75.6,4.27
521,Isabela,100,PH,2021-07-20 23:06:46,79,6.7085,121.9711,80.15,3.31
522,Zabol,33,AF,2021-07-20 23:06:46,34,32.25,67.25,70.77,9.82
523,Yangambi,79,CD,2021-07-20 23:06:47,80,0.8102,24.4336,71.15,2.77
524,Port Macquarie,53,AU,2021-07-20 23:06:47,68,-31.4333,152.9167,56.89,17.9
525,La Seyne-Sur-Mer,2,FR,2021-07-20 23:06:48,86,43.0982,5.8847,75.88,1.01
526,Abnub,1,EG,2021-07-20 23:06:48,21,27.2696,31.1511,91.85,5.32
527,Naryan-Mar,99,RU,2021-07-20 23:06:48,79,67.6713,53.087,55.47,5.91
528,Maragogi,25,BR,2021-07-20 23:06:49,83,-9.0122,-35.2225,74.64,6.85
529,Manacapuru,68,BR,2021-07-20 23:06:49,76,-3.2997,-60.6206,82.98,2.62
530,College,40,US,2021-07-20 23:06:50,35,64.8569,-147.8028,84.99,9.22
531,Praia Da Vitoria,42,PT,2021-07-20 23:06:50,89,38.7333,-27.0667,70.75,13.38
532,Tura,100,IN,2021-07-20 23:06:50,96,25.5198,90.2201,74.82,4.56
533,Kirakira,23,SB,2021-07-20 23:06:51,70,-10.4544,161.9205,83.79,7.0
534,Kyaukse,75,MM,2021-07-20 23:06:51,89,21.6,96.1333,80.6,11.5
535,Visnes,53,NO,2021-07-20 23:06:51,82,59.3556,5.2242,57.58,17.27
536,Sao Joao Da Barra,89,BR,2021-07-20 23:06:52,68,-21.6403,-41.0511,64.6,10.29
537,Talnakh,0,RU,2021-07-20 23:06:53,72,69.4865,88.3972,52.93,3.44
538,San Pedro,100,PH,2021-07-20 23:06:53,92,14.35,121.0167,79.36,12.17
539,Naron,45,ES,2021-07-20 23:06:53,96,43.5167,-8.1528,65.25,3.04
540,Dabakala,99,CI,2021-07-20 23:06:54,90,8.3667,-4.4333,73.69,5.99
541,Muisne,99,EC,2021-07-20 23:06:54,86,0.6,-80.0333,75.65,11.07
542,Kardamaina,0,GR,2021-07-20 23:06:55,88,36.7814,27.1425,72.88,5.75
543,Oda,100,JP,2021-07-20 23:06:55,75,35.1833,132.5,79.25,3.65
544,Wad Madani,100,SD,2021-07-20 23:06:56,79,14.4012,33.5199,76.12,7.05
545,Srednekolymsk,61,RU,2021-07-20 23:06:56,61,67.45,153.6833,69.33,12.84
546,Basco,100,PH,2021-07-20 23:06:56,81,20.4487,121.9702,82.45,17.92
547,Faanui,18,PF,2021-07-20 23:06:57,77,-16.4833,-151.75,78.6,21.05
548,Baturinskaya,1,RU,2021-07-20 23:06:57,51,45.7927,39.3707,78.3,4.27
549,Kavaratti,100,IN,2021-07-20 23:06:58,79,10.5669,72.642,82.17,19.06
550,Vanimo,100,PG,2021-07-20 23:06:58,93,-2.6741,141.3028,75.92,4.56
551,Opuwo,0,NA,2021-07-20 23:06:58,36,-18.0607,13.84,59.13,6.67
552,Bose,1,IT,2021-07-20 23:06:59,64,45.4612,8.0137,74.79,4.76
553,Progreso,8,MX,2021-07-20 23:06:59,73,21.2833,-89.6667,88.11,14.99
554,Wexford,8,IE,2021-07-20 23:06:59,88,52.3342,-6.4575,65.57,3.42
555,Dibulla,27,CO,2021-07-20 23:07:00,62,11.2725,-73.3091,86.05,16.51
556,Fallon,75,US,2021-07-20 23:07:00,17,39.4735,-118.7774,94.91,4.61
557,Twentynine Palms,87,US,2021-07-20 23:07:01,21,34.1356,-116.0542,105.94,8.16
558,Huarmey,32,PE,2021-07-20 23:07:01,76,-10.0681,-78.1522,66.56,8.03
559,Mayo,20,US,2021-07-20 23:07:01,70,38.8876,-76.5119,91.24,1.01
560,Ranchpar,0,AM,2021-07-20 23:07:02,28,40.0275,44.367,86.29,5.75
